時間,開盤,最高,最低,收盤,成交量
2020-03-10 13:00:00,205.34,205.93,201.41,202.71,32052.481
2020-03-10 14:00:00,202.67,205.1,202.62,203.31,22749.004
2020-03-10 15:00:00,203.31,203.35,196.1,196.63,56212.844
2020-03-10 16:00:00,196.7,199.77,195.6,199.2,45745.156
2020-03-10 17:00:00,199.13,201.63,198.41,201.38,24740.242
2020-03-10 18:00:00,201.32,201.38,197.65,199.14,22370.916
2020-03-10 19:00:00,199.06,202.62,198.79,202.17,16387.991
2020-03-10 20:00:00,202.12,203.87,200.81,203.01,19617.9
2020-03-10 21:00:00,203.0,203.49,201.63,202.46,10079.667
2020-03-10 22:00:00,202.56,203.59,202.07,203.25,14856.757
2020-03-10 23:00:00,203.13,203.13,200.02,200.83,26362.163
2020-03-11 00:00:00,200.78,202.61,199.8,202.24,21461.27
2020-03-11 01:00:00,202.25,203.15,201.33,202.27,14653.289
2020-03-11 02:00:00,202.26,202.59,200.5,200.94,13141.238
2020-03-11 03:00:00,200.85,202.24,200.32,201.85,10501.95
2020-03-11 04:00:00,201.87,202.17,200.61,200.83,12130.937
2020-03-11 05:00:00,200.82,200.84,198.33,199.39,31605.535
2020-03-11 06:00:00,199.37,200.48,198.14,198.35,29777.923
2020-03-11 07:00:00,198.31,199.56,197.17,199.2,19356.891
2020-03-11 08:00:00,199.17,200.87,197.93,198.32,32186.438
2020-03-11 09:00:00,198.33,198.94,196.5,197.3,22074.803
2020-03-11 10:00:00,197.3,197.39,194.65,197.07,26651.457
2020-03-11 11:00:00,197.07,198.2,195.69,196.56,15959.103
2020-03-11 12:00:00,196.55,197.2,195.73,196.49,17921.508
2020-03-11 13:00:00,196.43,198.4,196.39,196.71,17772.935
2020-03-11 14:00:00,196.7,197.21,193.02,193.86,20727.155
2020-03-11 15:00:00,193.84,194.68,190.5,191.86,30017.162
2020-03-11 16:00:00,191.86,194.01,191.1,192.12,35294.971
2020-03-11 17:00:00,192.07,192.18,183.0,184.49,61488.967
2020-03-11 18:00:00,184.39,190.54,181.67,189.85,53875.966
2020-03-11 19:00:00,189.89,191.43,187.01,189.95,30327.244
2020-03-11 20:00:00,189.96,192.9,189.86,192.64,24002.864
2020-03-11 21:00:00,192.77,193.82,188.92,189.36,15896.394
2020-03-11 22:00:00,189.37,195.0,188.21,194.24,34353.966
2020-03-11 23:00:00,194.25,195.76,192.9,194.63,31087.739
2020-03-12 00:00:00,194.74,195.5,192.32,193.41,23995.932
2020-03-12 01:00:00,193.42,193.69,184.25,185.07,46746.091
2020-03-12 02:00:00,185.09,187.64,182.9,184.3,69176.587
2020-03-12 03:00:00,184.3,185.62,182.0,183.11,44425.477
2020-03-12 04:00:00,183.1,183.17,179.7,181.69,46522.784
2020-03-12 05:00:00,181.65,182.19,180.16,181.85,24504.392
2020-03-12 06:00:00,181.88,181.97,171.68,173.93,61791.103
2020-03-12 07:00:00,173.93,174.13,168.0,171.68,67994.018
2020-03-12 08:00:00,171.74,172.47,166.51,169.62,60937.462
2020-03-12 09:00:00,169.54,170.24,167.45,167.95,38260.646
2020-03-12 10:00:00,167.97,168.76,122.13,127.38,113824.424
2020-03-12 11:00:00,127.51,134.26,120.71,133.98,34518.151
2020-03-12 12:00:00,133.8,142.28,132.18,136.78,101844.851
2020-03-12 13:00:00,136.78,139.41,124.64,134.63,90120.849
2020-03-12 14:00:00,134.63,142.62,133.0,139.62,71638.691
2020-03-12 15:00:00,139.59,141.59,136.3,141.17,46481.228
2020-03-12 16:00:00,141.12,142.74,133.8,139.56,43797.64
2020-03-12 17:00:00,139.56,146.1,138.74,142.02,57126.19
2020-03-12 18:00:00,142.07,143.08,137.04,137.22,46255.419
2020-03-12 19:00:00,137.29,139.83,136.99,138.13,46303.615
2020-03-12 20:00:00,138.37,138.85,125.5,129.29,65628.742
2020-03-12 21:00:00,129.21,132.96,125.0,131.22,36164.124
2020-03-12 22:00:00,131.13,134.81,126.27,127.32,75380.507
2020-03-12 23:00:00,127.35,127.35,100.92,107.21,91992.751
2020-03-13 00:00:00,107.17,114.44,103.91,106.54,62750.858
2020-03-13 01:00:00,106.53,109.25,94.0,95.52,60309.175
2020-03-13 02:00:00,95.15,120.0,85.39,111.09,92253.326
2020-03-13 03:00:00,111.12,137.74,110.01,124.07,92199.547
2020-03-13 04:00:00,124.08,124.43,105.0,108.49,62541.638
2020-03-13 05:00:00,108.0,123.04,107.47,115.89,26580.957
2020-03-13 06:00:00,116.42,126.78,113.6,126.29,25961.102
2020-03-13 07:00:00,126.0,127.77,119.07,126.1,51385.885
2020-03-13 08:00:00,126.7,132.0,119.8,125.08,38759.623
2020-03-13 09:00:00,124.97,133.33,124.5,129.45,36840.456
2020-03-13 10:00:00,129.45,133.0,126.85,131.1,40646.036
2020-03-13 11:00:00,131.04,131.59,124.0,127.09,42046.487
2020-03-13 12:00:00,127.09,132.49,125.16,129.13,46028.092
2020-03-13 13:00:00,129.1,139.85,127.58,132.03,108537.99
2020-03-13 14:00:00,131.94,137.03,125.0,126.62,84048.319
2020-03-13 15:00:00,126.62,127.82,115.03,124.0,75014.712
2020-03-13 16:00:00,123.73,129.0,119.07,123.21,66187.802
2020-03-13 17:00:00,123.21,126.58,120.55,123.45,51936.809
2020-03-13 18:00:00,123.49,124.0,114.09,118.7,55364.435
2020-03-13 19:00:00,118.39,130.44,116.01,128.3,54444.103
2020-03-13 20:00:00,128.5,129.75,125.5,126.88,46529.796
2020-03-13 21:00:00,126.71,131.66,126.59,128.5,26688.445
2020-03-13 22:00:00,128.65,132.38,128.27,132.17,31000.947
2020-03-13 23:00:00,132.29,136.29,129.77,133.61,50059.439
2020-03-14 00:00:00,133.49,133.54,129.47,132.06,40497.201
2020-03-14 01:00:00,132.12,133.41,128.54,132.39,36506.434
2020-03-14 02:00:00,132.3,132.81,129.27,131.9,28256.392
2020-03-14 03:00:00,131.99,134.33,131.32,133.05,37430.291
2020-03-14 04:00:00,132.86,133.57,131.05,132.07,36341.215
2020-03-14 05:00:00,132.05,132.6,130.13,130.55,22458.296
2020-03-14 06:00:00,130.57,131.79,130.0,130.77,22611.409
2020-03-14 07:00:00,130.76,132.37,130.08,132.37,18485.496
2020-03-14 08:00:00,132.39,132.58,125.53,128.11,44105.131
2020-03-14 09:00:00,128.1,128.34,125.28,126.08,22756.632
2020-03-14 10:00:00,126.0,129.37,125.15,128.47,30666.979
2020-03-14 11:00:00,128.55,129.89,127.68,128.5,23384.509
2020-03-14 12:00:00,128.48,128.85,126.13,128.37,26104.672
2020-03-14 13:00:00,128.38,128.78,125.41,126.08,21247.964
2020-03-14 14:00:00,126.16,128.17,125.81,127.27,23269.814
2020-03-14 15:00:00,127.38,128.11,125.8,126.68,23018.194
2020-03-14 16:00:00,126.67,130.28,125.64,128.12,39650.38
2020-03-14 17:00:00,128.05,128.59,126.84,128.09,18329.374
2020-03-14 18:00:00,128.09,129.92,127.81,128.79,18331.409
2020-03-14 19:00:00,128.73,129.43,127.11,127.23,13250.282
2020-03-14 20:00:00,127.19,128.04,126.2,127.3,19952.984
2020-03-14 21:00:00,127.29,127.86,126.28,126.63,11822.917
2020-03-14 22:00:00,126.65,127.34,123.27,124.78,25271.585
2020-03-14 23:00:00,124.7,124.89,121.15,122.6,28327.943
2020-03-15 00:00:00,122.6,123.67,121.08,122.95,21285.074
2020-03-15 01:00:00,122.93,123.3,120.91,120.94,17136.711
2020-03-15 02:00:00,120.94,122.38,120.7,121.28,18006.239
2020-03-15 03:00:00,121.33,122.0,120.87,121.12,10786.242
2020-03-15 04:00:00,121.15,122.87,121.11,122.45,16897.942
2020-03-15 05:00:00,122.51,122.87,121.91,122.62,7784.521
2020-03-15 06:00:00,122.62,124.43,122.49,123.53,14236.013
2020-03-15 07:00:00,123.42,124.1,122.34,123.15,15113.737
2020-03-15 08:00:00,123.16,123.2,122.03,122.34,9887.426
2020-03-15 09:00:00,122.31,122.7,121.77,122.3,9917.071
2020-03-15 10:00:00,122.29,127.9,121.92,126.42,31688.452
2020-03-15 11:00:00,126.44,127.0,125.63,126.09,17266.329
2020-03-15 12:00:00,126.1,129.58,124.24,124.74,34971.145
2020-03-15 13:00:00,124.77,126.0,124.43,125.06,12872.49
2020-03-15 14:00:00,125.07,125.7,123.04,123.96,19679.656
2020-03-15 15:00:00,123.96,125.31,123.24,123.97,13349.398
2020-03-15 16:00:00,123.95,124.76,122.5,123.72,16622.221
2020-03-15 17:00:00,123.79,125.0,122.78,122.91,17626.973
2020-03-15 18:00:00,122.98,124.25,122.89,123.2,10831.223
2020-03-15 19:00:00,123.23,124.64,123.04,123.38,13849.129
2020-03-15 20:00:00,123.19,123.48,120.34,120.49,14617.465
2020-03-15 21:00:00,120.5,133.35,120.42,132.83,47108.533
2020-03-15 22:00:00,132.78,132.94,121.95,123.94,69322.892
2020-03-15 23:00:00,123.9,125.68,123.09,123.85,30739.93
2020-03-16 00:00:00,123.85,123.85,120.35,121.58,35518.491
2020-03-16 01:00:00,121.58,123.29,120.98,122.95,14774.23
2020-03-16 02:00:00,122.95,124.31,122.72,123.79,14669.885
2020-03-16 03:00:00,123.81,123.82,121.88,122.47,11841.964
2020-03-16 04:00:00,122.48,122.53,121.09,121.2,13953.494
2020-03-16 05:00:00,121.2,121.88,115.41,116.64,35628.442
2020-03-16 06:00:00,116.52,116.53,109.7,112.67,71119.147
2020-03-16 07:00:00,112.69,112.7,105.57,106.98,62114.525
2020-03-16 08:00:00,106.97,111.99,106.88,111.06,51265.784
2020-03-16 09:00:00,111.07,111.46,107.5,108.15,39966.471
2020-03-16 10:00:00,108.19,108.57,100.77,101.2,104500.712
2020-03-16 11:00:00,101.31,105.63,101.09,104.05,46275.908
2020-03-16 12:00:00,103.96,110.89,103.37,107.53,77962.101
2020-03-16 13:00:00,107.53,110.3,102.0,108.64,91923.454
2020-03-16 14:00:00,108.66,115.69,107.07,111.45,81281.622
2020-03-16 15:00:00,111.45,115.59,111.05,114.68,62270.547
2020-03-16 16:00:00,114.8,115.7,110.5,111.89,34796.605
2020-03-16 17:00:00,111.87,114.13,111.02,112.92,22358.014
2020-03-16 18:00:00,112.66,114.72,111.86,114.05,21918.429
2020-03-16 19:00:00,114.08,114.46,108.85,109.91,39988.666
2020-03-16 20:00:00,109.91,111.67,107.86,109.35,34442.547
2020-03-16 21:00:00,109.25,110.45,107.9,109.47,15182.662
2020-03-16 22:00:00,109.45,111.08,106.94,107.33,25842.552
2020-03-16 23:00:00,107.37,111.14,106.9,111.08,22539.59
2020-03-17 00:00:00,111.14,112.1,109.32,112.0,19966.672
2020-03-17 01:00:00,112.0,121.05,111.57,115.63,61108.854
2020-03-17 02:00:00,115.67,117.11,113.54,116.65,28568.125
2020-03-17 03:00:00,116.66,117.99,115.64,117.52,24781.405
2020-03-17 04:00:00,117.57,117.84,115.24,116.44,18951.951
2020-03-17 05:00:00,116.44,117.57,116.36,117.0,14350.261
2020-03-17 06:00:00,117.0,117.6,115.59,116.89,11556.868
2020-03-17 07:00:00,116.89,119.71,116.53,117.79,28957.957
2020-03-17 08:00:00,117.76,119.84,116.14,116.77,25496.107
2020-03-17 09:00:00,116.78,117.28,114.12,115.31,25571.122
2020-03-17 10:00:00,115.28,117.12,114.95,116.79,25111.241
2020-03-17 11:00:00,116.76,117.41,115.59,115.94,20777.022
2020-03-17 12:00:00,115.97,118.35,114.32,114.96,24676.996
2020-03-17 13:00:00,114.95,117.72,112.51,113.06,44165.609
2020-03-17 14:00:00,113.08,115.67,112.6,115.42,33852.432
2020-03-17 15:00:00,115.4,117.82,114.94,117.47,30506.434
2020-03-17 16:00:00,117.47,119.7,116.63,116.98,32610.976
2020-03-17 17:00:00,116.98,118.29,116.61,117.77,21361.968
2020-03-17 18:00:00,117.8,118.89,117.39,117.84,17726.348
2020-03-17 19:00:00,117.84,118.46,116.47,117.31,19142.191
2020-03-17 20:00:00,117.49,118.83,116.72,118.4,15198.109
2020-03-17 21:00:00,118.42,119.6,116.54,117.09,13790.045
2020-03-17 22:00:00,117.05,117.97,116.37,117.37,13890.018
2020-03-17 23:00:00,117.33,118.45,115.6,115.67,18595.08
2020-03-18 00:00:00,115.65,117.88,114.98,116.77,20767.738
2020-03-18 01:00:00,116.77,117.08,116.06,116.63,14198.021
2020-03-18 02:00:00,116.63,116.99,115.82,116.86,14020.801
2020-03-18 03:00:00,116.87,117.65,116.81,117.4,13199.855
2020-03-18 04:00:00,117.4,117.95,116.72,117.65,11209.192
2020-03-18 05:00:00,117.63,117.7,115.33,115.55,17266.521
2020-03-18 06:00:00,115.51,116.38,114.01,115.28,25373.621
2020-03-18 07:00:00,115.22,115.22,110.8,112.18,27577.691
2020-03-18 08:00:00,112.18,113.33,111.0,112.73,23443.797
2020-03-18 09:00:00,112.72,114.12,111.91,112.37,22905.105
2020-03-18 10:00:00,112.36,112.85,110.0,111.64,38260.919
2020-03-18 11:00:00,111.62,113.08,111.61,112.76,20232.967
2020-03-18 12:00:00,112.75,112.75,110.94,112.02,19673.117
2020-03-18 13:00:00,112.01,116.73,109.67,115.46,56370.49
2020-03-18 14:00:00,115.48,117.08,114.3,115.02,40042.314
2020-03-18 15:00:00,114.93,116.73,113.63,115.8,17762.307
2020-03-18 16:00:00,115.78,116.3,112.93,113.86,23859.252
2020-03-18 17:00:00,113.99,114.73,112.84,114.32,21409.859
2020-03-18 18:00:00,114.33,115.67,113.67,115.51,13643.231
2020-03-18 19:00:00,115.5,116.08,114.98,116.08,10842.285
2020-03-18 20:00:00,116.09,117.15,115.87,116.06,12921.503
2020-03-18 21:00:00,116.13,116.79,115.93,116.35,7876.831
2020-03-18 22:00:00,116.41,117.4,114.6,116.18,20179.265
2020-03-18 23:00:00,116.22,118.31,115.89,117.97,17982.727
2020-03-19 00:00:00,117.96,119.7,117.07,117.46,31369.654
2020-03-19 01:00:00,117.46,118.54,117.14,117.49,13011.919
2020-03-19 02:00:00,117.49,117.72,115.65,116.23,16928.456
2020-03-19 03:00:00,116.24,116.66,115.47,115.93,8506.954
2020-03-19 04:00:00,115.92,116.47,115.62,116.19,10250.741
2020-03-19 05:00:00,116.21,117.82,116.12,117.43,14158.413
2020-03-19 06:00:00,117.43,118.07,117.01,117.26,17092.227
2020-03-19 07:00:00,117.27,119.95,117.05,118.85,22697.757
2020-03-19 08:00:00,118.85,119.32,118.3,118.91,6317.4
2020-03-19 09:00:00,118.9,124.36,118.53,123.88,28092.9
2020-03-19 10:00:00,124.0,125.27,122.3,123.02,22276.6
2020-03-19 11:00:00,123.12,124.2,122.82,123.87,11674.3
2020-03-19 12:00:00,123.99,128.75,123.99,128.62,29034.2
2020-03-19 13:00:00,128.68,129.06,123.62,126.33,27616.5
2020-03-19 14:00:00,126.4,127.39,124.9,125.99,18404.8
2020-03-19 15:00:00,126.12,128.23,125.75,127.94,15630.6
2020-03-19 16:00:00,127.98,140.0,126.2,135.08,55570.2
2020-03-19 17:00:00,135.07,139.44,133.86,137.95,24325.4
2020-03-19 18:00:00,138.08,138.45,134.36,134.59,20793.4
2020-03-19 19:00:00,134.52,136.44,133.47,136.12,14532.2
2020-03-19 20:00:00,136.15,136.91,135.11,136.89,11136.0
2020-03-19 21:00:00,136.9,137.71,135.84,137.56,9738.3
2020-03-19 22:00:00,137.62,143.2,137.47,140.04,37443.2
2020-03-19 23:00:00,140.05,140.68,135.83,136.3,32339.9
2020-03-20 00:00:00,136.33,139.95,136.23,137.97,33378.8
2020-03-20 01:00:00,137.94,138.23,133.83,135.69,22144.4
2020-03-20 02:00:00,135.62,136.79,135.28,135.69,15359.7
2020-03-20 03:00:00,135.68,135.84,134.0,134.68,15777.0
2020-03-20 04:00:00,134.69,137.67,133.61,136.67,19772.1
2020-03-20 05:00:00,136.74,138.86,136.31,136.96,21037.5
2020-03-20 06:00:00,136.93,137.97,135.98,137.54,17750.3
2020-03-20 07:00:00,137.53,140.6,136.68,139.56,20165.3
2020-03-20 08:00:00,139.58,153.32,139.4,146.42,61561.6
2020-03-20 09:00:00,146.37,149.93,145.5,149.7,38326.8
2020-03-20 10:00:00,149.68,152.61,147.27,150.32,44677.6
2020-03-20 11:00:00,150.32,151.58,142.52,145.71,56414.8
2020-03-20 12:00:00,145.71,146.33,142.41,143.54,34489.2
2020-03-20 13:00:00,143.59,143.65,136.33,140.19,64331.4
2020-03-20 14:00:00,140.21,145.0,139.61,143.62,44939.7
2020-03-20 15:00:00,143.63,144.26,140.56,142.83,38050.7
2020-03-20 16:00:00,142.85,144.68,136.11,139.09,60128.8
2020-03-20 17:00:00,139.06,139.89,136.54,138.82,32066.4
2020-03-20 18:00:00,138.85,138.97,130.6,130.6,48751.5
2020-03-20 19:00:00,130.6,134.28,130.28,131.21,35225.8
2020-03-20 20:00:00,131.23,131.23,116.55,125.25,104050.1
2020-03-20 21:00:00,125.31,131.77,124.36,131.68,37767.8
2020-03-20 22:00:00,131.76,137.8,127.64,131.1,62414.1
2020-03-20 23:00:00,131.18,133.74,127.99,133.34,43222.3
2020-03-21 00:00:00,133.35,133.6,129.37,130.72,37270.9
2020-03-21 01:00:00,130.65,134.94,130.58,134.59,30370.3
2020-03-21 02:00:00,134.66,137.62,133.65,134.4,28555.1
2020-03-21 03:00:00,134.52,134.8,131.45,134.29,26318.6
2020-03-21 04:00:00,134.3,135.9,131.71,132.12,33373.6
2020-03-21 05:00:00,132.09,133.17,129.0,129.66,30744.6
2020-03-21 06:00:00,129.68,133.42,127.8,133.21,31952.7
2020-03-21 07:00:00,133.25,133.4,130.04,131.23,21892.1
2020-03-21 08:00:00,131.18,131.82,128.75,130.82,29097.0
2020-03-21 09:00:00,130.81,131.37,126.77,128.63,36492.4
2020-03-21 10:00:00,128.7,129.55,127.33,128.15,24157.8
2020-03-21 11:00:00,128.14,130.7,125.66,130.45,36908.7
2020-03-21 12:00:00,130.5,132.85,129.8,130.49,33509.2
2020-03-21 13:00:00,130.68,134.13,130.68,131.65,25996.7
2020-03-21 14:00:00,131.66,133.61,130.64,132.02,21685.6
2020-03-21 15:00:00,132.01,133.3,130.98,132.82,23434.4
2020-03-21 16:00:00,132.9,134.17,130.54,130.99,27435.2
2020-03-21 17:00:00,131.02,131.88,128.47,129.03,22671.1
2020-03-21 18:00:00,128.92,132.57,128.55,132.52,27905.1
2020-03-21 19:00:00,132.46,133.76,131.99,132.7,20371.0
2020-03-21 20:00:00,132.65,136.4,131.81,135.17,27240.6
2020-03-21 21:00:00,135.08,137.3,131.25,132.76,26612.0
2020-03-21 22:00:00,132.81,134.2,131.09,132.33,27187.4
2020-03-21 23:00:00,132.33,133.5,131.77,132.63,21210.7
2020-03-22 00:00:00,132.59,132.59,130.43,132.25,20255.8
2020-03-22 01:00:00,132.26,134.96,131.81,134.34,18261.2
2020-03-22 02:00:00,134.34,135.88,133.53,133.66,16451.2
2020-03-22 03:00:00,133.55,136.08,133.12,135.95,19239.5
2020-03-22 04:00:00,135.97,136.66,134.47,134.78,19269.5
2020-03-22 05:00:00,134.75,136.69,134.75,135.79,17058.5
2020-03-22 06:00:00,135.78,137.2,134.1,134.7,20908.8
2020-03-22 07:00:00,134.7,135.33,133.78,134.41,15335.2
2020-03-22 08:00:00,134.35,134.83,131.55,132.6,21659.2
2020-03-22 09:00:00,132.61,134.11,131.81,133.82,15700.9
2020-03-22 10:00:00,133.84,134.1,131.6,132.81,19427.5
2020-03-22 11:00:00,132.81,133.39,130.01,130.95,19717.9
2020-03-22 12:00:00,130.79,130.79,126.0,127.79,49872.4
2020-03-22 13:00:00,127.76,130.2,126.55,128.97,27011.5
2020-03-22 14:00:00,128.94,129.09,127.04,128.52,23002.6
2020-03-22 15:00:00,128.51,128.68,124.59,128.0,22150.3
2020-03-22 16:00:00,127.96,129.31,125.57,126.43,27411.9
2020-03-22 17:00:00,126.39,127.42,124.19,125.83,26536.6
2020-03-22 18:00:00,125.84,126.82,123.42,125.89,29126.7
2020-03-22 19:00:00,125.93,125.95,123.61,123.66,17621.4
2020-03-22 20:00:00,123.63,124.23,121.67,124.08,28982.6
2020-03-22 21:00:00,124.08,128.9,124.05,127.28,22016.5
2020-03-22 22:00:00,127.22,127.32,122.58,123.13,33520.3
2020-03-22 23:00:00,123.01,123.72,120.97,122.4,31428.7
2020-03-23 00:00:00,122.34,125.34,119.21,124.06,41731.4
2020-03-23 01:00:00,123.97,124.6,122.59,123.29,20219.6
2020-03-23 02:00:00,123.34,124.26,122.4,124.18,14529.5
2020-03-23 03:00:00,124.16,126.03,123.58,125.19,19959.1
2020-03-23 04:00:00,125.27,126.45,124.3,124.95,18536.5
2020-03-23 05:00:00,124.94,125.35,123.85,124.23,14154.2
2020-03-23 06:00:00,124.24,125.59,124.21,125.2,13198.7
2020-03-23 07:00:00,125.22,125.45,123.59,123.64,14825.8
2020-03-23 08:00:00,123.63,124.78,121.19,121.52,22531.8
2020-03-23 09:00:00,121.53,122.75,120.59,121.99,21246.0
2020-03-23 10:00:00,121.94,123.49,121.76,123.42,15741.0
2020-03-23 11:00:00,123.42,124.44,122.09,122.8,18346.5
2020-03-23 12:00:00,122.8,134.53,122.77,132.71,74983.4
2020-03-23 13:00:00,132.75,137.5,127.72,131.57,69505.5
2020-03-23 14:00:00,131.52,131.76,129.29,129.88,31638.8
2020-03-23 15:00:00,129.79,130.69,126.82,129.23,22913.5
2020-03-23 16:00:00,129.43,132.75,129.0,132.66,29479.8
2020-03-23 17:00:00,132.6,132.66,129.66,130.04,21072.0
2020-03-23 18:00:00,130.0,131.16,129.09,129.88,19507.7
2020-03-23 19:00:00,129.75,130.99,129.36,129.97,11158.4
2020-03-23 20:00:00,130.0,132.56,129.85,131.86,18149.2
2020-03-23 21:00:00,131.97,133.49,131.07,131.98,12657.2
2020-03-23 22:00:00,131.98,133.23,130.9,133.15,17089.3
2020-03-23 23:00:00,133.24,136.22,132.69,136.07,24779.7
2020-03-24 00:00:00,136.04,137.09,133.7,134.83,30724.5
2020-03-24 01:00:00,134.81,136.34,134.24,134.77,17919.9
2020-03-24 02:00:00,134.76,136.28,134.26,136.18,16505.2
2020-03-24 03:00:00,136.19,136.31,133.86,133.87,14410.1
2020-03-24 04:00:00,133.86,134.75,132.56,133.41,20073.6
2020-03-24 05:00:00,133.38,134.66,132.94,134.05,15589.7
2020-03-24 06:00:00,134.0,136.24,133.8,135.71,15545.0
2020-03-24 07:00:00,135.7,137.28,135.18,135.7,21129.0
2020-03-24 08:00:00,135.63,143.51,135.48,139.68,60866.3
2020-03-24 09:00:00,139.69,142.39,139.29,140.6,35866.3
2020-03-24 10:00:00,140.7,141.77,138.84,140.3,29128.8
2020-03-24 11:00:00,140.24,141.52,138.75,140.78,26826.6
2020-03-24 12:00:00,140.72,140.84,136.14,138.45,33520.1
2020-03-24 13:00:00,138.43,140.2,137.39,137.93,34109.8
2020-03-24 14:00:00,137.96,139.34,136.7,137.35,29400.5
2020-03-24 15:00:00,137.34,137.67,133.92,135.98,35816.0
2020-03-24 16:00:00,136.02,136.68,134.2,135.87,33309.7
2020-03-24 17:00:00,135.78,137.71,135.46,136.85,21381.2
2020-03-24 18:00:00,136.94,137.2,135.05,136.7,19268.0
2020-03-24 19:00:00,136.74,139.74,136.17,139.38,18379.5
2020-03-24 20:00:00,139.38,140.12,138.01,139.32,19677.3
2020-03-24 21:00:00,139.3,139.66,135.88,137.95,14347.6
2020-03-24 22:00:00,137.99,140.07,137.46,139.52,15072.2
2020-03-24 23:00:00,139.5,139.72,138.01,138.36,16296.0
2020-03-25 00:00:00,138.35,141.63,136.49,139.74,24651.2
2020-03-25 01:00:00,139.8,141.23,137.73,137.86,25641.4
2020-03-25 02:00:00,137.86,139.59,136.51,137.62,23611.7
2020-03-25 03:00:00,137.63,137.82,134.86,136.0,19405.8
2020-03-25 04:00:00,136.01,137.1,135.35,137.0,18183.7
2020-03-25 05:00:00,136.99,138.9,136.88,138.76,22691.1
2020-03-25 06:00:00,138.73,138.92,137.63,138.67,12517.1
2020-03-25 07:00:00,138.67,138.69,137.39,138.17,16042.8
2020-03-25 08:00:00,138.16,140.17,137.03,139.68,23297.0
2020-03-25 09:00:00,139.63,142.27,139.31,140.27,36307.9
2020-03-25 10:00:00,140.26,141.09,135.5,136.52,41996.7
2020-03-25 11:00:00,136.46,136.99,132.4,134.36,33219.8
2020-03-25 12:00:00,134.4,135.42,133.92,135.38,19245.6
2020-03-25 13:00:00,135.45,137.85,134.24,134.34,29774.4
2020-03-25 14:00:00,134.19,135.94,133.26,135.68,24863.9
2020-03-25 15:00:00,135.69,136.46,135.05,135.39,17289.2
2020-03-25 16:00:00,135.36,136.56,134.92,135.94,13992.8
2020-03-25 17:00:00,135.92,136.39,135.61,135.79,9027.7
2020-03-25 18:00:00,135.78,136.47,134.73,136.11,12600.0
2020-03-25 19:00:00,136.1,136.38,135.52,135.69,10101.5
2020-03-25 20:00:00,135.7,135.87,135.04,135.09,8869.9
2020-03-25 21:00:00,135.11,135.28,133.54,134.28,8333.3
2020-03-25 22:00:00,134.36,136.2,134.36,135.94,15538.3
2020-03-25 23:00:00,136.08,136.4,135.21,136.08,11922.8
2020-03-26 00:00:00,136.11,137.92,136.11,137.04,19526.2
2020-03-26 01:00:00,137.03,137.29,135.82,135.97,12156.0
2020-03-26 02:00:00,135.97,136.26,135.11,136.08,12905.7
2020-03-26 03:00:00,136.03,137.2,135.87,137.08,13002.5
2020-03-26 04:00:00,137.08,138.58,136.92,136.92,19792.8
2020-03-26 05:00:00,136.91,137.37,134.73,134.9,16239.8
2020-03-26 06:00:00,134.91,135.74,134.0,135.17,21505.6
2020-03-26 07:00:00,135.16,135.56,134.28,134.81,14671.5
2020-03-26 08:00:00,134.82,135.5,134.04,135.08,14918.9
2020-03-26 09:00:00,135.07,135.83,134.59,135.18,11810.1
2020-03-26 10:00:00,135.2,135.53,134.43,135.01,11429.7
2020-03-26 11:00:00,135.02,136.23,134.17,134.52,17573.9
